schemaVersion,recordType,source.name,source.url,collectedAt,content.entityName,content.data.employeeCount,content.data.website,content.data.batch,content.data.status,content.data.oneLiner,content.data.tags,content.data.location,content.entityNameRaw
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/memora-health,2026-08-27T12:14:30Z,Memora Health,115,https://memorahealth.com,Winter 2018,Acquired,Digitize and Automate Complex Care Workflows,Health Tech; Digital Health; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/algosurg-inc,2026-08-27T12:14:30Z,AlgoSurg Inc,8,http://www.algosurg.com,Winter 2018,Active,We make AI technology for Robotic and AR Surgeries,Augmented Reality; Robotic Surgery; Medical Devices,"MH, India; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/voicery,2026-08-27T12:14:30Z,Voicery,2,http://www.voicery.com,Winter 2018,Inactive,Automated voice acting and emotive speech synthesis with deep neural…,Machine Learning; SaaS; B2B,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/swipehouse,2026-08-27T12:14:30Z,Swipehouse,5,https://swipehouse.co,Winter 2018,Acquired,Meet other creators. Get daily matches. Find brand deals.,Entertainment; Community; E-commerce,"Boston, MA, USA; Cambridge, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/point-api,2026-08-27T12:14:30Z,Point API,5,https://pointapi.com,Winter 2018,Inactive,Point stores things you send over and over again and helps you re-use…,Artificial Intelligence; Assistive Tech,"New York City, NY, USA; Cambridge, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/jido-maps,2026-08-27T12:14:30Z,Jido Maps,6,https://jidomaps.com/,Winter 2018,Acquired,Turn your data into a deployed computer vision model,Deep Learning; Indoor Mapping; Machine Learning; Computer Vision,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/observe-ai,2026-08-27T12:14:30Z,Observe.AI,240,https://observe.ai,Winter 2018,Active,Contact center AI platform.,SaaS; Customer Service; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/helloverify,2026-08-27T12:14:30Z,Helloverify,600,https://www.helloverify.ae,Winter 2018,Active,Helloverify is a background screening platform (Checkr for India).  ,AI,"Noida, UP, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/aerones,2026-08-27T12:14:30Z,Aerones,250,http://www.aerones.com,Winter 2018,Active,Robotics for wind turbine maintenance.,Robotics; Drones; Climate,"Riga, Latvia",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/veriff,2026-08-27T12:14:30Z,Veriff,42,https://veriff.com/,Winter 2018,Active,AI-powered identity verification solution for fraud prevention.,Fintech; SaaS,"Tallinn, Harju County, Estonia; New York, NY, USA; London, England, United Kingdom; Barcelona, CT, Spain",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/swayable,2026-08-27T12:14:30Z,Swayable,30,http://swayable.com,Winter 2018,Active,Swayable predicts consumer opinion and the impact of content,Machine Learning,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/curebase,2026-08-27T12:14:30Z,Curebase,27,https://www.curebase.ai/,Summer 2018,Active,"Modern, AI-powered clinical trial software platform.",Healthcare,"Fort Lauderdale, FL, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/phiar,2026-08-27T12:14:30Z,Phiar,12,https://www.phiar.net,Summer 2018,Acquired,We are developing a revolutionary AI-powered augmented reality…,Artificial Intelligence; Machine Learning; Augmented Reality,"San Francisco, CA, USA; Redwood City, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/owny,2026-08-27T12:14:30Z,OWNY,10,https://www.owny.com,Summer 2018,Active,"Manage capital, investors & banking in one place.",Artificial Intelligence; Banking as a Service; Fintech; Crypto / Web3,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/within,2026-08-27T12:14:30Z,Within,128,http://within.ai,Summer 2018,Active,Company Brain for people and agents to work in harmony. ,Artificial Intelligence; Enterprise; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/c16-biosciences,2026-08-27T12:14:30Z,C16 Biosciences,35,https://www.c16bio.com/,Summer 2018,Active,"Next-gen ingredients to decarbonize consumer products, starting w/…",Biotech; Sustainability; Climate,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/numericcal-inc,2026-08-27T12:14:30Z,"numericcal, inc.",3,http://numericcal.com/,Summer 2018,Inactive,Distributed AI for Industrial Process Monitoring and Optimization.,Artificial Intelligence; Industrial,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/searchlight,2026-08-27T12:14:30Z,Searchlight,20,https://www.searchlight.ai/,Winter 2019,Acquired,Talent AI improving quality of hire,Machine Learning; SaaS; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/frey,2026-08-27T12:14:30Z,FREY,3,https://frey.com,Summer 2018,Inactive,FREY is a line of exceptional laundry and clothing care products.…,Sustainability; Consumer Products,"CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/openwrench,2026-08-27T12:14:30Z,OpenWrench,,https://www.useopenwrench.com,Summer 2018,Active,We help retailers and restaurant chains manage repairs and…,Enterprise,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/activeloop,2026-08-27T12:14:30Z,Activeloop,15,https://activeloop.ai/,Summer 2018,Active,Database for AI,Computational Storage; Deep Learning; Generative AI; Computer Vision; Open Source,"San Francisco, CA, USA; Mountain View, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/inokyo,2026-08-27T12:14:30Z,Inokyo,10,https://www.inokyo.com,Summer 2018,Inactive,We bring physical stores to the digital age with cashierless checkout.,Cashierless Checkout; Retail Tech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/data-driven-bioscience,2026-08-27T12:14:30Z,Data Driven Bioscience,10,http://datadrivenbioscience.com,Summer 2018,Active,"Cancer Diagnosis 10X faster, 10X cheaper",Artificial Intelligence; Biotech; Healthcare,"Durham, NC, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/inscribe,2026-08-27T12:14:30Z,Inscribe,35,https://www.inscribe.ai/,Summer 2018,Active,"AI Document Fraud Detection for Banks, Credit Unions & Lenders",Artificial Intelligence; Fintech; Fraud Detection,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/jitx,2026-08-27T12:14:30Z,JITX,18,http://www.jitx.com,Summer 2018,Active,Automatic circuit board design.,Automation; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/medinas-health,2026-08-27T12:14:30Z,Medinas Health,15,https://www.medinas.com/,Summer 2018,Inactive,Medinas helps hospitals manage their inventory and buy and sell their…,Medical Devices; Healthcare; Supply Chain,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/askmyclass-now-soundkins,2026-08-27T12:14:30Z,"AskMyClass, now Soundkins",2,https://soundkins.com/,Summer 2018,Active,Audio learning assistant for teachers and students.,AI-Enhanced Learning; Education,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/spero-foods,2026-08-27T12:14:30Z,Spero Foods,,https://www.sperofoods.co/,Summer 2018,Inactive,dairy reinvented from plants,Consumer; Climate; Food; Food Tech,"San Francisco, CA, USA; Oakland, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/64x-bio,2026-08-27T12:14:30Z,64x Bio,25,http://www.64xbio.com,Summer 2018,Active,Enabling next generation medicines. A comprehensive platform and…,Gene Therapy; Machine Learning,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/anima-app,2026-08-27T12:14:30Z,Anima App,20,https://www.animaapp.com,Summer 2018,Active,Anima - Design Agent | AgentGrid.io - Shared drive for humans & agents,Developer Tools; SaaS; B2B; Design Tools; AI,"Tel Aviv-Yafo, Tel Aviv District, Israel",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tall-poppy,2026-08-27T12:14:30Z,Tall Poppy,10,https://tallpoppy.com,Summer 2018,Active,Protecting your employees against online harassment,Security; HR Tech,"Ottawa, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/ixora,2026-08-27T12:14:30Z,Ixora,2,http://www.ixora.org,Summer 2018,Inactive,We create the digital outdoor environment for a movie. ,Entertainment; Media,"San Francisco, CA, USA; Palo Alto, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/labelflow,2026-08-27T12:14:30Z,LabelFlow,6,https://labelflow.ai/,Summer 2018,Inactive,GitHub for visual data,Computer Vision; Data Engineering; AI,"Nantes, Pays de la Loire, France; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/corvus-robotics,2026-08-27T12:14:30Z,Corvus Robotics,30,https://www.corvus-robotics.com,Summer 2018,Active,Autonomous drones to help warehouses scan inventory.,Warehouse Management Tech; Robotics; Drones; Logistics; Supply Chain,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/duffel,2026-08-27T12:14:30Z,Duffel,55,https://duffel.com/,Summer 2018,Active,The complete toolkit to sell travel.,Airplanes; B2B; Travel; API; Transportation,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/impactive,2026-08-27T12:14:30Z,Impactive (formerly Outvote),15,https://www.impactive.io/,Summer 2018,Acquired,Political/civic tech helping progressive campaigns organize & mobilize,Election Tech; Civic Tech; GovTech,"Boston, MA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/regology,2026-08-27T12:14:30Z,Regology,60,http://regology.com,Summer 2018,Acquired,AI Agents for Regulatory Compliance,Legal; LegalTech; Regtech; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/quickchat-ai,2026-08-27T12:14:30Z,Quickchat AI,7,https://quickchat.ai/,Summer 2018,Active,Conversation Design platform to build Al Assistants tailored to your…,Artificial Intelligence; Chatbot; Conversational AI,"Warsaw, Masovian Voivodeship, Poland",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dreamcraft-entertainment-inc,2026-08-27T12:14:30Z,"DreamCraft Entertainment, Inc.",23,https://www.dreamcraft.com/,Summer 2018,Active,Platform that allows anyone to create and monetize video games.,Developer Tools; Entertainment; Gaming,"San Francisco, CA, USA; Redwood City, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rain-neuromorphics,2026-08-27T12:14:30Z,Rain Neuromorphics,12,http://www.rain-neuromorphics.com,Summer 2018,Acquired,We build artificial intelligence processors inspired by the brain.  ,Artificial Intelligence; Hardware; Neurotechnology,"San Francisco, CA, USA; Redwood City, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bluecargo,2026-08-27T12:14:30Z,BlueCargo,35,http://www.bluecargo.io/,Summer 2018,Active,The automated solution for complex freight transactions.,Logistics; Supply Chain,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/alpha-vantage,2026-08-27T12:14:30Z,Alpha Vantage,8,https://www.alphavantage.co/,Summer 2018,Active,Developer-friendly and enterprise-grade APIs for financial market…,Developer Tools; SaaS; Analytics; API; AI,"Boston, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/famegame,2026-08-27T12:14:30Z,FameGame,2,https://itunes.apple.com/us/app/famegame-become-a-star/id1343049421?mt=8,Summer 2018,Inactive,Live and interactive TV shows for mobile - starting with American…,Entertainment; Live,,
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/stem-sugar,2026-08-27T12:14:30Z,The Supplant Company,15,https://supplant.com,Summer 2018,Inactive,A brand-new blend of sugars – made from plant fiber!,Food Tech; Sustainable Agriculture,"Cambridge, England, United Kingdom; England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/prodigal,2026-08-27T12:14:30Z,Prodigal,99,https://prodigaltech.com/,Summer 2018,Active,Lending Intelligence Software,Fintech; SaaS; Consumer Finance; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/calii,2026-08-27T12:14:30Z,Calii,750,https://calii.com,Summer 2018,Active,Full-stack grocery delivery in LatAm,Grocery; Marketplace; Logistics; Supply Chain,"Monterrey, N.L., Mexico; N.L., Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tenderd,2026-08-27T12:14:30Z,TENDERD,60,https://www.tenderd.com/,Summer 2018,Active,AI Platform for Efficient and Sustainable Operations,Construction; Logistics; Energy; Mining; AI,"Dubai, United Arab Emirates",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bot-md,2026-08-27T12:14:30Z,Bot MD,15,https://www.botmd.io,Summer 2018,Active,AI Clinical Assistant for Doctors,,"Singapore, Singapore",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/shelf-engine,2026-08-27T12:14:30Z,Shelf Engine,40,http://www.shelfengine.com,Summer 2018,Acquired,Transforms how grocery stores buy highly perishable foods.,Machine Learning,"Seattle, WA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/eden-2,2026-08-27T12:14:30Z,Eden,55,https://edenmed.com,Summer 2018,Active,Developing AI to unleash diagnostic abundance.,Digital Health; Healthcare,"Mexico City, CDMX, Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/skydropx,2026-08-27T12:14:30Z,SkydropX,320,http://skydropx.com,Summer 2018,Active,Logistic Management System for E-commerce & Retail in Mexico. ,Marketplace; SaaS; Logistics,"Monterrey, N.L., Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/brainhi,2026-08-27T12:14:30Z,BrainHi,18,https://www.brainhi.com,Summer 2018,Active,Automated receptionist that answers missed calls for local businesses ,Artificial Intelligence; SaaS,"San Juan, San Juan, Puerto Rico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/khatabook,2026-08-27T12:14:30Z,Khatabook,350,https://khatabook.com/,Summer 2018,Active,Manage your ledgers and avail Financial Services like Lending on your…,Fintech,"Bengaluru, KA, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/kobo360,2026-08-27T12:14:30Z,Kobo360,204,http://www.kobo360.com,Summer 2018,Inactive,Africa's leading supply chain technology platform. ,Logistics,"Lagos, LA, Nigeria; Kampala, Central Region, Uganda",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mutiny,2026-08-27T12:14:30Z,Mutiny,20,https://www.mutinyhq.com,Summer 2018,Active,"Your AI agent for creating anything customer-facing, in minutes.",Artificial Intelligence; SaaS; B2B,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/synkrino-biotherapeutics,2026-08-27T12:14:30Z,Synkrino Biotherapeutics,2,http://www.synkrino.bio,Summer 2018,Active,"Synkrino's AI, SATIS is a powerful, unbiased discovery system for…",AI-powered Drug Discovery; Biotech,"San Francisco, CA, USA; Oakland, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dnovo,2026-08-27T12:14:30Z,dNovo,4,http://dnovobio.com/,Summer 2018,Inactive,The cure for hair loss.,Anti-Aging,"San Francisco, CA, USA; San Jose, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/leena-ai,2026-08-27T12:14:30Z,Leena AI,500,https://www.leena.ai,Summer 2018,Active,We at Leena AI build a virtual assistant that answers employee's…,Artificial Intelligence; Generative AI; Chatbot; Enterprise Software; AI Assistant,"New York City, NY, USA; New Delhi, DL, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/juzibot,2026-08-27T12:14:30Z,JuziBot,34,https://www.juzibot.com/,Winter 2019,Active,"Intercom for WeChat, help companies to acquire,  engage, retain…",Chatbot; Analytics; Customer Support,"Beijing, Beijing, China",
